norad_id,name,object_type,satellite_constellation,altitude_km,altitude_category,orbital_band,congestion_risk,inclination,eccentricity,launch_year_estimate,days_in_orbit_estimate,orbit_lifetime_category,mean_motion,epoch,data_source,snapshot_date,country,last_seen
64413,STARLINK-34275,PAYLOAD,Starlink Gen 1,571.9415573429205,Low LEO,LEO-Inclined,HIGH,70.0022,0.00033051,2023,0,<1yr,14.98366973,2025-11-11 07:18:23.239296,celestrak,2025-11-11,US,2025-11-11
64414,STARLINK-34225,PAYLOAD,Starlink Gen 1,571.9772116790873,Low LEO,LEO-Inclined,HIGH,70.0017,0.00030512,2023,0,<1yr,14.98355443,2025-11-11 06:24:04.630464,celestrak,2025-11-11,US,2025-11-11
64415,STARLINK-34422,PAYLOAD,Starlink Gen 1,572.0161103701876,Low LEO,LEO-Inclined,HIGH,70.0017,0.00030485,2023,0,<1yr,14.98342864,2025-11-11 07:30:09.199872,celestrak,2025-11-11,US,2025-11-11
64416,STARLINK-34514,PAYLOAD,Starlink Gen 1,572.0623757514977,Low LEO,LEO-Inclined,HIGH,70.002,0.00031906,2023,0,<1yr,14.98327903,2025-11-11 06:36:03.498336,celestrak,2025-11-11,US,2025-11-11
64417,STARLINK-34487,PAYLOAD,Starlink Gen 1,572.043576965164,Low LEO,LEO-Inclined,HIGH,70.0021,0.00031322,2023,0,<1yr,14.98333982,2025-11-11 06:42:03.989376,celestrak,2025-11-11,US,2025-11-11
64418,STARLINK-34461,PAYLOAD,Starlink Gen 1,572.025613249456,Low LEO,LEO-Inclined,HIGH,70.0023,0.00029057,2023,0,<1yr,14.98339791,2025-11-11 06:18:17.561664,celestrak,2025-11-11,US,2025-11-11
64419,STARLINK-34512,PAYLOAD,Starlink Gen 1,572.0280005707991,Low LEO,LEO-Inclined,HIGH,70.0027,0.00030366,2023,0,<1yr,14.98339019,2025-11-11 07:36:09.766080,celestrak,2025-11-11,US,2025-11-11
64420,STARLINK-34503,PAYLOAD,Starlink Gen 1,572.020464435147,Low LEO,LEO-Inclined,HIGH,70.0022,0.0003079,2023,0,<1yr,14.98341456,2025-11-11 04:30:08.411904,celestrak,2025-11-11,US,2025-11-11
64421,STARLINK-34498,PAYLOAD,Starlink Gen 1,572.0294818243201,Low LEO,LEO-Inclined,HIGH,70.0018,0.00031829,2023,0,<1yr,14.9833854,2025-11-11 07:24:08.578368,celestrak,2025-11-11,US,2025-11-11
64422,STARLINK-34434,PAYLOAD,Starlink Gen 1,572.0439264068182,Low LEO,LEO-Inclined,HIGH,70.0018,0.00035731,2023,0,<1yr,14.98333869,2025-11-11 06:18:04.346784,celestrak,2025-11-11,US,2025-11-11
64423,STARLINK-34467,PAYLOAD,Starlink Gen 1,572.0153001685112,Low LEO,LEO-Inclined,HIGH,70.002,0.00034677,2023,0,<1yr,14.98343126,2025-11-11 07:06:08.244864,celestrak,2025-11-11,US,2025-11-11
64424,STARLINK-34468,PAYLOAD,Starlink Gen 1,572.0814839095283,Low LEO,LEO-Inclined,HIGH,70.002,0.0002583,2023,0,<1yr,14.98321724,2025-11-11 06:24:19.521504,celestrak,2025-11-11,US,2025-11-11
64425,STARLINK-34452,PAYLOAD,Starlink Gen 1,571.9984220514107,Low LEO,LEO-Inclined,HIGH,70.0023,0.0003255,2023,0,<1yr,14.98348584,2025-11-11 06:48:18.643104,celestrak,2025-11-11,US,2025-11-11
64426,STARLINK-34432,PAYLOAD,Starlink Gen 1,572.0428595275725,Low LEO,LEO-Inclined,HIGH,70.0022,0.00031823,2023,0,<1yr,14.98334214,2025-11-11 07:12:07.253280,celestrak,2025-11-11,US,2025-11-11
64427,STARLINK-34480,PAYLOAD,Starlink Gen 1,572.0579535876604,Low LEO,LEO-Inclined,HIGH,70.0019,0.00035402,2023,0,<1yr,14.98329333,2025-11-11 06:48:06.325920,celestrak,2025-11-11,US,2025-11-11
64428,STARLINK-34495,PAYLOAD,Starlink Gen 1,572.0492267926702,Low LEO,LEO-Inclined,HIGH,70.0019,0.0002997,2023,0,<1yr,14.98332155,2025-11-11 07:00:07.425504,celestrak,2025-11-11,US,2025-11-11
64429,STARLINK-34501,PAYLOAD,Starlink Gen 1,572.0285417384866,Low LEO,LEO-Inclined,HIGH,70.0026,0.00030209,2023,0,<1yr,14.98338844,2025-11-11 06:06:02.365920,celestrak,2025-11-11,US,2025-11-11
64430,STARLINK-34441,PAYLOAD,Starlink Gen 1,572.0645249875097,Low LEO,LEO-Inclined,HIGH,70.002,0.00030359,2023,0,<1yr,14.98327208,2025-11-11 07:18:07.542144,celestrak,2025-11-11,US,2025-11-11
64431,STARLINK-34524,PAYLOAD,Starlink Gen 1,572.0380446602485,Low LEO,LEO-Inclined,HIGH,70.0024,0.00030002,2023,0,<1yr,14.98335771,2025-11-11 06:54:05.275584,celestrak,2025-11-11,US,2025-11-11
64432,STARLINK-34506,PAYLOAD,Starlink Gen 1,572.0506060079151,Low LEO,LEO-Inclined,HIGH,70.0025,0.00030796,2023,0,<1yr,14.98331709,2025-11-11 06:30:03.059136,celestrak,2025-11-11,US,2025-11-11
64433,STARLINK-34451,PAYLOAD,Starlink Gen 1,571.9759994859942,Low LEO,LEO-Inclined,HIGH,70.0019,0.00032475,2023,0,<1yr,14.98355835,2025-11-11 06:12:18.385632,celestrak,2025-11-11,US,2025-11-11
64434,STARLINK-34472,PAYLOAD,Starlink Gen 1,572.0257987924924,Low LEO,LEO-Inclined,HIGH,70.0025,0.00030245,2023,0,<1yr,14.98339731,2025-11-11 07:24:22.744512,celestrak,2025-11-11,US,2025-11-11
64435,STARLINK-34478,PAYLOAD,Starlink Gen 1,572.0070404542103,Low LEO,LEO-Inclined,HIGH,70.0021,0.00032417,2023,0,<1yr,14.98345797,2025-11-11 07:00:20.250720,celestrak,2025-11-11,US,2025-11-11
64436,STARLINK-34396,PAYLOAD,Starlink Gen 1,572.0301157639597,Low LEO,LEO-Inclined,HIGH,70.0027,0.00029654,2023,0,<1yr,14.98338335,2025-11-11 07:36:23.990112,celestrak,2025-11-11,US,2025-11-11
64437,STARLINK-34507,PAYLOAD,Starlink Gen 1,571.9752294962682,Low LEO,LEO-Inclined,HIGH,70.0022,0.00030636,2023,0,<1yr,14.98356084,2025-11-11 08:00:03.000384,celestrak,2025-11-11,US,2025-11-11
64438,STARLINK-34465,PAYLOAD,Starlink Gen 1,475.1696793632809,Very Low LEO,LEO-Inclined,HIGH,53.1592,0.0001353,2023,0,<1yr,15.30215202,2025-11-11 06:35:20.202432,celestrak,2025-11-11,US,2025-11-11
64439,STARLINK-34456,PAYLOAD,Starlink Gen 1,475.1728711536025,Very Low LEO,LEO-Inclined,HIGH,53.16,0.00011134,2023,0,<1yr,15.30214133,2025-11-11 06:20:08.275488,celestrak,2025-11-11,US,2025-11-11
64440,STARLINK-34410,PAYLOAD,Starlink Gen 1,475.1683984681167,Very Low LEO,LEO-Inclined,HIGH,53.159,0.00013197,2023,0,<1yr,15.30215631,2025-11-11 04:32:24.501408,celestrak,2025-11-11,US,2025-11-11
64441,STARLINK-34453,PAYLOAD,Starlink Gen 1,475.16243290831426,Very Low LEO,LEO-Inclined,HIGH,53.161,9.859e-05,2023,0,<1yr,15.30217629,2025-11-11 06:58:07.837536,celestrak,2025-11-11,US,2025-11-11
64442,STARLINK-34404,PAYLOAD,Starlink Gen 1,475.1932969081781,Very Low LEO,LEO-Inclined,HIGH,53.1594,0.00013743,2023,0,<1yr,15.30207292,2025-11-11 06:39:53.635104,celestrak,2025-11-11,US,2025-11-11
64443,STARLINK-34403,PAYLOAD,Starlink Gen 1,475.1872417205068,Very Low LEO,LEO-Inclined,HIGH,53.1596,0.00015658,2023,0,<1yr,15.3020932,2025-11-11 04:35:26.979936,celestrak,2025-11-11,US,2025-11-11
64444,STARLINK-34399,PAYLOAD,Starlink Gen 1,475.1425000308782,Very Low LEO,LEO-Inclined,HIGH,53.1619,0.00011765,2023,0,<1yr,15.30224305,2025-11-11 07:01:09.871104,celestrak,2025-11-11,US,2025-11-11
64445,STARLINK-34398,PAYLOAD,Starlink Gen 1,475.1889585499721,Very Low LEO,LEO-Inclined,HIGH,53.1618,0.00012314,2023,0,<1yr,15.30208745,2025-11-11 04:05:13.169184,celestrak,2025-11-11,US,2025-11-11
64446,STARLINK-34402,PAYLOAD,Starlink Gen 1,475.1026854676684,Very Low LEO,LEO-Inclined,HIGH,53.1598,0.00013798,2023,0,<1yr,15.3023764,2025-11-11 04:23:17.191968,celestrak,2025-11-11,US,2025-11-11
64447,STARLINK-34450,PAYLOAD,Starlink Gen 1,475.1592112725575,Very Low LEO,LEO-Inclined,HIGH,53.1606,0.00010691,2023,0,<1yr,15.30218708,2025-11-11 07:10:17.055264,celestrak,2025-11-11,US,2025-11-11
64448,STARLINK-34433,PAYLOAD,Starlink Gen 1,475.1538070542583,Very Low LEO,LEO-Inclined,HIGH,53.1606,0.00012675,2023,0,<1yr,15.30220518,2025-11-11 04:12:48.948192,celestrak,2025-11-11,US,2025-11-11
64449,STARLINK-34459,PAYLOAD,Starlink Gen 1,475.16786998706993,Very Low LEO,LEO-Inclined,HIGH,53.1613,0.00016027,2023,0,<1yr,15.30215808,2025-11-11 05:17:59.813952,celestrak,2025-11-11,US,2025-11-11
64450,STARLINK-34361,PAYLOAD,Starlink Gen 1,475.1000431267921,Very Low LEO,LEO-Inclined,HIGH,53.1604,0.00013398,2023,0,<1yr,15.30238525,2025-11-11 06:44:26.964096,celestrak,2025-11-11,US,2025-11-11
64451,STARLINK-34392,PAYLOAD,Starlink Gen 1,475.17392214617666,Very Low LEO,LEO-Inclined,HIGH,53.1597,0.00011253,2023,0,<1yr,15.30213781,2025-11-11 04:09:46.677888,celestrak,2025-11-11,US,2025-11-11
64452,STARLINK-34367,PAYLOAD,Starlink Gen 1,475.13099898179644,Very Low LEO,LEO-Inclined,HIGH,53.1584,0.00011523,2023,0,<1yr,15.30228157,2025-11-11 06:15:34.828128,celestrak,2025-11-11,US,2025-11-11
64453,STARLINK-34221,PAYLOAD,Starlink Gen 1,475.13147072688935,Very Low LEO,LEO-Inclined,HIGH,53.1604,0.0001849,2023,0,<1yr,15.30227999,2025-11-11 06:49:00.390720,celestrak,2025-11-11,US,2025-11-11
64454,STARLINK-34282,PAYLOAD,Starlink Gen 1,475.1728353243161,Very Low LEO,LEO-Inclined,HIGH,53.1612,0.00012321,2023,0,<1yr,15.30214145,2025-11-11 04:18:08.291232,celestrak,2025-11-11,US,2025-11-11
64455,STARLINK-34295,PAYLOAD,Starlink Gen 1,475.14566491785627,Very Low LEO,LEO-Inclined,HIGH,53.1613,0.00011477,2023,0,<1yr,15.30223245,2025-11-11 07:05:43.540512,celestrak,2025-11-11,US,2025-11-11
64456,STARLINK-34430,PAYLOAD,Starlink Gen 1,475.19586170817183,Very Low LEO,LEO-Inclined,HIGH,53.1595,0.00011624,2023,0,<1yr,15.30206433,2025-11-11 04:30:53.330400,celestrak,2025-11-11,US,2025-11-11
64457,STARLINK-34445,PAYLOAD,Starlink Gen 1,475.2036367393448,Very Low LEO,LEO-Inclined,HIGH,53.163,0.00015526,2023,0,<1yr,15.30203829,2025-11-11 06:47:29.567040,celestrak,2025-11-11,US,2025-11-11
64458,STARLINK-34439,PAYLOAD,Starlink Gen 1,475.23381147395503,Very Low LEO,LEO-Inclined,HIGH,53.1591,0.00012569,2023,0,<1yr,15.30193723,2025-11-11 04:36:57.742272,celestrak,2025-11-11,US,2025-11-11
64459,STARLINK-34421,PAYLOAD,Starlink Gen 1,475.17301447074715,Very Low LEO,LEO-Inclined,HIGH,53.1613,0.00011725,2023,0,<1yr,15.30214085,2025-11-11 06:53:34.011744,celestrak,2025-11-11,US,2025-11-11
64460,STARLINK-34423,PAYLOAD,Starlink Gen 1,475.1739967905505,Very Low LEO,LEO-Inclined,HIGH,53.1595,0.00010201,2023,0,<1yr,15.30213756,2025-11-11 04:27:50.868288,celestrak,2025-11-11,US,2025-11-11
64461,STARLINK-34418,PAYLOAD,Starlink Gen 1,475.19584976497663,Very Low LEO,LEO-Inclined,HIGH,53.1634,5.89e-05,2023,0,<1yr,15.30206437,2025-11-11 03:59:08.396160,celestrak,2025-11-11,US,2025-11-11
64462,STARLINK-34336,PAYLOAD,Starlink Gen 1,475.40598938213134,Very Low LEO,LEO-Inclined,HIGH,53.1597,0.00015707,2023,0,<1yr,15.3013606,2025-11-11 04:36:22.326912,celestrak,2025-11-11,US,2025-11-11
64463,STARLINK-34400,PAYLOAD,Starlink Gen 1,475.2207096386319,Very Low LEO,LEO-Inclined,HIGH,53.1594,0.00011614,2023,0,<1yr,15.30198111,2025-11-11 04:27:14.881824,celestrak,2025-11-11,US,2025-11-11
64464,STARLINK-34429,PAYLOAD,Starlink Gen 1,475.17207992366184,Very Low LEO,LEO-Inclined,HIGH,53.1603,0.00017646,2023,0,<1yr,15.30214398,2025-11-11 06:30:46.556352,celestrak,2025-11-11,US,2025-11-11
64465,STARLINK-34449,PAYLOAD,Starlink Gen 1,475.1842529469077,Very Low LEO,LEO-Inclined,HIGH,53.1616,0.00016011,2023,0,<1yr,15.30210321,2025-11-11 06:56:36.377952,celestrak,2025-11-11,US,2025-11-11
64467,COSMOS 2589,PAYLOAD,Other,35798.507572557486,GEO,GEO,HIGH,0.5025,0.3648807,2023,0,<1yr,1.00229306,2025-11-11 16:19:58.782144,celestrak,2025-11-11,CIS,2025-11-11
64470,CHINASAT 9C,PAYLOAD,Other,35786.42479791434,GEO,GEO,HIGH,0.0452,0.0006,2023,0,<1yr,1.00272392,2025-11-11 05:15:38.441952,celestrak,2025-11-11,PRC,2025-11-11
64472,STARLINK-34493,PAYLOAD,Starlink Gen 1,447.20821915526267,Very Low LEO,LEO-Inclined,HIGH,53.161,0.00011009,2023,0,<1yr,15.39628098,2025-11-11 06:09:29.844288,celestrak,2025-11-11,US,2025-11-11
64473,STARLINK-34492,PAYLOAD,Starlink Gen 1,447.21093517713143,Very Low LEO,LEO-Inclined,HIGH,53.1615,0.00013547,2023,0,<1yr,15.39627179,2025-11-11 06:03:17.820576,celestrak,2025-11-11,US,2025-11-11
64474,STARLINK-34474,PAYLOAD,Starlink Gen 1,447.2314310332058,Very Low LEO,LEO-Inclined,HIGH,53.1612,0.00012654,2023,0,<1yr,15.39620244,2025-11-11 06:02:48.758208,celestrak,2025-11-11,US,2025-11-11
64475,STARLINK-34523,PAYLOAD,Starlink Gen 1,447.2152825909916,Very Low LEO,LEO-Inclined,HIGH,53.1614,0.00011629,2023,0,<1yr,15.39625708,2025-11-11 05:56:36.451968,celestrak,2025-11-11,US,2025-11-11
64476,STARLINK-34496,PAYLOAD,Starlink Gen 1,447.17323029686486,Very Low LEO,LEO-Inclined,HIGH,53.1618,0.0001356,2023,0,<1yr,15.39639937,2025-11-11 05:56:07.395648,celestrak,2025-11-11,US,2025-11-11
64477,STARLINK-34375,PAYLOAD,Starlink Gen 1,447.15844461709,Very Low LEO,LEO-Inclined,HIGH,53.1611,0.00010541,2023,0,<1yr,15.3964494,2025-11-11 07:23:23.930304,celestrak,2025-11-11,US,2025-11-11
64478,STARLINK-34490,PAYLOAD,Starlink Gen 1,447.2039722363834,Very Low LEO,LEO-Inclined,HIGH,53.1613,0.00012824,2023,0,<1yr,15.39629535,2025-11-11 07:16:42.739680,celestrak,2025-11-11,US,2025-11-11
64479,STARLINK-34528,PAYLOAD,Starlink Gen 1,447.20757487625906,Very Low LEO,LEO-Inclined,HIGH,53.1619,0.00014053,2023,0,<1yr,15.39628316,2025-11-11 05:49:26.414976,celestrak,2025-11-11,US,2025-11-11
64480,STARLINK-34518,PAYLOAD,Starlink Gen 1,447.1916068539731,Very Low LEO,LEO-Inclined,HIGH,53.1619,0.00017254,2023,0,<1yr,15.39633719,2025-11-11 07:16:13.898496,celestrak,2025-11-11,US,2025-11-11
64481,STARLINK-34526,PAYLOAD,Starlink Gen 1,447.2009961461599,Very Low LEO,LEO-Inclined,HIGH,53.1601,0.0001206,2023,0,<1yr,15.39630542,2025-11-11 07:10:01.356384,celestrak,2025-11-11,US,2025-11-11
64482,STARLINK-34527,PAYLOAD,Starlink Gen 1,447.19957755414634,Very Low LEO,LEO-Inclined,HIGH,53.1615,0.00013898,2023,0,<1yr,15.39631022,2025-11-11 07:09:32.637888,celestrak,2025-11-11,US,2025-11-11
64483,STARLINK-34420,PAYLOAD,Starlink Gen 1,447.24139086308696,Very Low LEO,LEO-Inclined,HIGH,53.1611,0.00014969,2023,0,<1yr,15.39616874,2025-11-11 07:03:20.388672,celestrak,2025-11-11,US,2025-11-11
64484,STARLINK-34509,PAYLOAD,Starlink Gen 1,447.182406738435,Very Low LEO,LEO-Inclined,HIGH,53.1614,0.00013149,2023,0,<1yr,15.39636832,2025-11-11 07:02:51.464544,celestrak,2025-11-11,US,2025-11-11
64485,STARLINK-34409,PAYLOAD,Starlink Gen 1,447.1127877235667,Very Low LEO,LEO-Inclined,HIGH,53.1612,0.00012009,2023,0,<1yr,15.39660389,2025-11-11 06:56:39.003648,celestrak,2025-11-11,US,2025-11-11
64486,STARLINK-34520,PAYLOAD,Starlink Gen 1,447.2046224253454,Very Low LEO,LEO-Inclined,HIGH,53.1601,0.00012189,2023,0,<1yr,15.39629315,2025-11-11 03:49:12.791712,celestrak,2025-11-11,US,2025-11-11
64487,STARLINK-34477,PAYLOAD,Starlink Gen 1,447.2020453136438,Very Low LEO,LEO-Inclined,HIGH,53.1609,0.00013564,2023,0,<1yr,15.39630187,2025-11-11 05:16:29.213184,celestrak,2025-11-11,US,2025-11-11
64488,STARLINK-34217,PAYLOAD,Starlink Gen 1,447.2613904294394,Very Low LEO,LEO-Inclined,HIGH,53.1609,0.00014809,2023,0,<1yr,15.39610107,2025-11-11 06:49:28.928640,celestrak,2025-11-11,US,2025-11-11
64489,STARLINK-34307,PAYLOAD,Starlink Gen 1,447.1495460584856,Very Low LEO,LEO-Inclined,HIGH,53.1603,0.00012985,2023,0,<1yr,15.39647951,2025-11-11 06:43:16.611168,celestrak,2025-11-11,US,2025-11-11
64490,STARLINK-34505,PAYLOAD,Starlink Gen 1,447.17776975009565,Very Low LEO,LEO-Inclined,HIGH,53.1604,0.00011911,2023,0,<1yr,15.39638401,2025-11-11 06:42:47.522880,celestrak,2025-11-11,US,2025-11-11
64491,STARLINK-34530,PAYLOAD,Starlink Gen 1,447.19123447477887,Very Low LEO,LEO-Inclined,HIGH,53.1605,0.00011882,2023,0,<1yr,15.39633845,2025-11-11 06:36:35.314272,celestrak,2025-11-11,US,2025-11-11
64492,STARLINK-34522,PAYLOAD,Starlink Gen 1,447.19449131675447,Very Low LEO,LEO-Inclined,HIGH,53.1604,0.00010649,2023,0,<1yr,15.39632743,2025-11-11 06:36:06.339168,celestrak,2025-11-11,US,2025-11-11
64493,STARLINK-34462,PAYLOAD,Starlink Gen 1,447.24643581155306,Very Low LEO,LEO-Inclined,HIGH,53.1602,0.00014425,2023,0,<1yr,15.39615167,2025-11-11 06:29:54.122784,celestrak,2025-11-11,US,2025-11-11
64494,STARLINK-34226,PAYLOAD,Starlink Gen 1,447.20490614421396,Very Low LEO,LEO-Inclined,HIGH,53.1605,0.00012344,2023,0,<1yr,15.39629219,2025-11-11 06:29:24.931680,celestrak,2025-11-11,US,2025-11-11
64495,STARLINK-34364,PAYLOAD,Starlink Gen 1,475.1618745707983,Very Low LEO,LEO-Inclined,HIGH,53.1616,0.00012946,2023,0,<1yr,15.30217816,2025-11-11 07:13:26.755968,celestrak,2025-11-11,US,2025-11-11
64496,STARLINK-34268,PAYLOAD,Starlink Gen 1,447.17761902594157,Very Low LEO,LEO-Inclined,HIGH,53.1607,0.00015123,2023,0,<1yr,15.39638452,2025-11-11 06:23:13.009920,celestrak,2025-11-11,US,2025-11-11
64497,STARLINK-34363,PAYLOAD,Starlink Gen 1,447.19837175151315,Very Low LEO,LEO-Inclined,HIGH,53.1607,0.00014593,2023,0,<1yr,15.3963143,2025-11-11 06:16:31.908288,celestrak,2025-11-11,US,2025-11-11
64498,STARLINK-34427,PAYLOAD,Starlink Gen 1,447.18001583651585,Very Low LEO,LEO-Inclined,HIGH,53.1605,0.00013995,2023,0,<1yr,15.39637641,2025-11-11 06:16:02.756928,celestrak,2025-11-11,US,2025-11-11
64500,KUIPER-00039,PAYLOAD,Other,629.3256025360524,Low LEO,LEO-Inclined,MEDIUM,51.9023,0.00114755,2023,0,<1yr,14.79999535,2025-11-11 04:23:02.943744,celestrak,2025-11-11,US,2025-11-11
64501,KUIPER-00040,PAYLOAD,Other,629.2677378879343,Low LEO,LEO-Inclined,MEDIUM,51.9021,0.00172211,2023,0,<1yr,14.80017867,2025-11-11 07:19:44.761152,celestrak,2025-11-11,US,2025-11-11
64502,KUIPER-00041,PAYLOAD,Other,629.2763045077218,Low LEO,LEO-Inclined,MEDIUM,51.9006,0.00136529,2023,0,<1yr,14.80015153,2025-11-11 07:18:05.449536,celestrak,2025-11-11,US,2025-11-11
64503,KUIPER-00042,PAYLOAD,Other,629.3543111931585,Low LEO,LEO-Inclined,MEDIUM,51.8997,0.00122519,2023,0,<1yr,14.7999044,2025-11-11 05:46:19.037568,celestrak,2025-11-11,US,2025-11-11
64504,KUIPER-00043,PAYLOAD,Other,629.3540839217112,Low LEO,LEO-Inclined,MEDIUM,51.9025,0.0003153,2023,0,<1yr,14.79990512,2025-11-11 04:20:49.080768,celestrak,2025-11-11,US,2025-11-11
64505,KUIPER-00044,PAYLOAD,Other,629.4149649193505,Low LEO,LEO-Inclined,MEDIUM,51.9,0.00117048,2023,0,<1yr,14.79971225,2025-11-11 07:15:58.383648,celestrak,2025-11-11,US,2025-11-11
64506,KUIPER-00046,PAYLOAD,Other,629.2625581574248,Low LEO,LEO-Inclined,MEDIUM,51.9011,0.00119135,2023,0,<1yr,14.80019508,2025-11-11 07:21:58.127328,celestrak,2025-11-11,US,2025-11-11
64507,KUIPER-00047,PAYLOAD,Other,608.5507231697793,Low LEO,LEO-Inclined,MEDIUM,51.8949,0.00074564,2023,0,<1yr,14.86605596,2025-11-11 08:00:03.000384,celestrak,2025-11-11,US,2025-11-11
64508,KUIPER-00048,PAYLOAD,Other,615.651151560045,Low LEO,LEO-Inclined,MEDIUM,51.8967,0.00016184,2023,0,<1yr,14.84342261,2025-11-11 04:46:17.058720,celestrak,2025-11-11,US,2025-11-11
64509,KUIPER-00049,PAYLOAD,Other,629.3094254398875,Low LEO,LEO-Inclined,MEDIUM,51.9021,0.00027832,2023,0,<1yr,14.8000466,2025-11-11 06:05:40.095456,celestrak,2025-11-11,US,2025-11-11
64510,KUIPER-00050,PAYLOAD,Other,578.961467065591,Low LEO,LEO-Inclined,HIGH,51.8917,0.00047643,2023,0,<1yr,14.96099703,2025-11-11 06:06:29.309760,celestrak,2025-11-11,US,2025-11-11
64511,KUIPER-00051,PAYLOAD,Other,629.7059379730645,Low LEO,LEO-Inclined,MEDIUM,51.9073,0.00022999,2023,0,<1yr,14.79879051,2025-11-11 06:09:49.927968,celestrak,2025-11-11,US,2025-11-11
64512,KUIPER-00052,PAYLOAD,Other,371.8611428775812,Very Low LEO,LEO-Inclined,MEDIUM,51.8693,0.0006711,2023,0,<1yr,15.65479129,2025-11-11 07:00:27.357120,celestrak,2025-11-11,US,2025-11-11
64513,KUIPER-00053,PAYLOAD,Other,629.8327836959816,Low LEO,LEO-Inclined,MEDIUM,51.9023,0.00020789,2023,0,<1yr,14.79838872,2025-11-11 05:41:48.824160,celestrak,2025-11-11,US,2025-11-11
64514,KUIPER-00054,PAYLOAD,Other,629.4970160480461,Low LEO,LEO-Inclined,MEDIUM,51.8997,0.00050192,2023,0,<1yr,14.79945232,2025-11-11 04:46:40.443744,celestrak,2025-11-11,US,2025-11-11
64515,KUIPER-00055,PAYLOAD,Other,516.8269905622783,Low LEO,LEO-Inclined,HIGH,51.893,0.00020453,2023,0,<1yr,15.16368515,2025-11-11 04:25:48.740160,celestrak,2025-11-11,US,2025-11-11
64516,KUIPER-00056,PAYLOAD,Other,629.4182793684377,Low LEO,LEO-Inclined,MEDIUM,51.9043,0.00015094,2023,0,<1yr,14.79970175,2025-11-11 04:36:26.459424,celestrak,2025-11-11,US,2025-11-11
64517,KUIPER-00057,PAYLOAD,Other,629.4500383026225,Low LEO,LEO-Inclined,MEDIUM,51.9008,0.00088265,2023,0,<1yr,14.79960114,2025-11-11 06:02:07.854720,celestrak,2025-11-11,US,2025-11-11
64518,KUIPER-00058,PAYLOAD,Other,629.4260194114731,Low LEO,LEO-Inclined,MEDIUM,51.9018,0.00047959,2023,1,<1yr,14.79967723,2025-11-10 13:59:45.320352,celestrak,2025-11-11,US,2025-11-11
64519,KUIPER-00059,PAYLOAD,Other,628.1044674717004,Low LEO,LEO-Inclined,MEDIUM,51.8994,0.00040538,2023,0,<1yr,14.80386481,2025-11-11 06:20:13.770528,celestrak,2025-11-11,US,2025-11-11
64520,KUIPER-00060,PAYLOAD,Other,629.402972959635,Low LEO,LEO-Inclined,MEDIUM,51.9031,0.00019029,2023,0,<1yr,14.79975024,2025-11-11 04:40:12.691776,celestrak,2025-11-11,US,2025-11-11
64521,KUIPER-00061,PAYLOAD,Other,629.4150406781437,Low LEO,LEO-Inclined,MEDIUM,51.9023,0.00051744,2023,0,<1yr,14.79971201,2025-11-11 06:08:53.082816,celestrak,2025-11-11,US,2025-11-11
64522,KUIPER-00062,PAYLOAD,Other,614.131856020027,Low LEO,LEO-Inclined,MEDIUM,51.8976,0.00068577,2023,0,<1yr,14.84826069,2025-11-11 06:06:11.317824,celestrak,2025-11-11,US,2025-11-11
64523,KUIPER-00063,PAYLOAD,Other,629.3394060130986,Low LEO,LEO-Inclined,MEDIUM,51.9029,0.00034522,2023,0,<1yr,14.79995162,2025-11-11 05:44:08.494944,celestrak,2025-11-11,US,2025-11-11
64524,KUIPER-00064,PAYLOAD,Other,630.5953270325426,Low LEO,LEO-Inclined,MEDIUM,51.9031,0.00060173,2023,0,<1yr,14.79597371,2025-11-11 05:35:41.142048,celestrak,2025-11-11,US,2025-11-11
64525,KUIPER-00065,PAYLOAD,Other,629.2559454136162,Low LEO,LEO-Inclined,MEDIUM,51.9028,0.00106514,2023,0,<1yr,14.80021603,2025-11-11 06:24:13.176288,celestrak,2025-11-11,US,2025-11-11
64526,KUIPER-00066,PAYLOAD,Other,507.8629720362178,Low LEO,LEO-Inclined,HIGH,51.8933,0.00025066,2023,0,<1yr,15.19330433,2025-11-11 05:06:11.536992,celestrak,2025-11-11,US,2025-11-11
64527,COSMOS 2590,PAYLOAD,Other,35801.92875525793,GEO,GEO,HIGH,0.5498,0.3648113,2023,2,<1yr,1.00217112,2025-11-09 21:49:19.174944,celestrak,2025-11-11,CIS,2025-11-11
64528,GOOD ANCESTOR KILAKILA,PAYLOAD,Other,507.5641008373659,Low LEO,LEO-Polar,HIGH,97.4496,0.00048369,2023,0,<1yr,15.19429353,2025-11-11 07:01:26.078880,celestrak,2025-11-11,SLB,2025-11-11
64529,GHGSAT-C12,PAYLOAD,Other,511.0642440613583,Low LEO,LEO-Polar,HIGH,97.4597,0.00046882,2023,0,<1yr,15.18271553,2025-11-11 06:14:00.144096,celestrak,2025-11-11,CA,2025-11-11
64530,2025-135C,UNKNOWN,Other,504.71162833996914,Low LEO,LEO-Polar,HIGH,97.449,0.00048329,2023,0,<1yr,15.20374001,2025-11-11 06:08:13.171200,celestrak,2025-11-11,TBD,2025-11-11
64531,2025-135D,UNKNOWN,Other,505.3374409555754,Low LEO,LEO-Polar,HIGH,97.4577,0.00048181,2023,0,<1yr,15.20166668,2025-11-11 06:17:01.616928,celestrak,2025-11-11,NZ,2025-11-11
